Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR1204124,1/13/2016 5:21,2/27/2016 20:39,3514129,878532250,3514129,250,299,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1204124/ERR1204124.1,ERX1276366,14943020,WGS,RANDOM,GENOMIC,PAIRED,485,93,ILLUMINA,Illumina HiSeq 2000,ERP009812,PRJEB8776,,304699,ERS784593,SAMEA3753146,simple,573,Klebsiella pneumoniae,SAMEA3753146,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA552064,,public,0B407BA3D2CA6A2B07CC92DAAAC8DF8C,6926D6E6FE7328A9F906C0F355B23DED
ERR1204150,1/13/2016 5:21,2/27/2016 20:38,2777703,694425750,2777703,250,242,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1204150/ERR1204150.1,ERX1276392,15023192,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,ERP009812,PRJEB8776,,304699,ERS784651,SAMEA3753162,simple,573,Klebsiella pneumoniae,SAMEA3753162,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA552064,,public,A2AB83B3A5288D75024BDD99F3792BDF,43A5FC03F7F0A09137CBB69836A7E852
ERR1204152,1/13/2016 5:21,2/27/2016 20:38,2871039,717759750,2871039,250,249,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1204152/ERR1204152.1,ERX1276394,15023216,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,ERP009812,PRJEB8776,,304699,ERS784657,SAMEA3753163,simple,573,Klebsiella pneumoniae,SAMEA3753163,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA552064,,public,60652685FFC78280558C1CA868CDF3CC,89123D2894D65CEE520115F113246B68
ERR1204156,1/13/2016 5:21,2/27/2016 20:38,2728243,682060750,2728243,250,238,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1204156/ERR1204156.1,ERX1276398,15023264,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,ERP009812,PRJEB8776,,304699,ERS784543,SAMEA3753384,simple,573,Klebsiella pneumoniae,SAMEA3753384,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA552064,,public,4D24AB9BB0AC85AAC68A293A30C138B5,6981EC3E84041CD88D53AAB598328F00
ERR1204165,1/13/2016 5:21,2/27/2016 20:38,2700172,675043000,2700172,250,235,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1204165/ERR1204165.1,ERX1276407,15023277,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,ERP009812,PRJEB8776,,304699,ERS784564,SAMEA3753388,simple,573,Klebsiella pneumoniae,SAMEA3753388,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA552064,,public,9FB2AFC779B2093BFCB97DBBCA88B515,08B79DEFC370774B87B029972D43D16C
ERR1204167,1/13/2016 5:21,2/27/2016 20:38,2578313,644578250,2578313,250,227,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/ERR1204167/ERR1204167.1,ERX1276409,15023206,WGS,RANDOM,GENOMIC,PAIRED,500,0,ILLUMINA,Illumina HiSeq 2000,ERP009812,PRJEB8776,,304699,ERS784570,SAMEA3753389,simple,573,Klebsiella pneumoniae,SAMEA3753389,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA552064,,public,0BE151EE598A559DEA5514EC30972442,DDE8A4E92B611D8BD8A86D060A64E6CF
ERR1795962,1/17/2017 14:08,1/17/2017 21:00,1114745,278686250,1114745,250,76,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795962/ERR1795962.1,ERX1859692,DN460448S:A12,WGS,RANDOM,GENOMIC,PAIRED,419,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274068,SAMEA4362619,simple,573,Klebsiella pneumoniae,SAMEA4362619,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,BEB2FE6531370E5D6621C7F14F7EE241,4CE3E29B3192095E09BAE58F885E3C9A
ERR1795963,1/17/2017 14:08,1/17/2017 21:00,1035408,258852000,1035408,250,73,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795963/ERR1795963.1,ERX1859693,DN460448S:B12,WGS,RANDOM,GENOMIC,PAIRED,446,72,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274069,SAMEA4362620,simple,573,Klebsiella pneumoniae,SAMEA4362620,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,58BBC81CA15C12349A27E8D69A85D915,B3FFECCC7115681BC17FE368A0A18F53
ERR1795964,1/17/2017 14:08,1/17/2017 21:00,1261123,315280750,1261123,250,87,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795964/ERR1795964.1,ERX1859694,DN460448S:C12,WGS,RANDOM,GENOMIC,PAIRED,422,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274070,SAMEA4362621,simple,573,Klebsiella pneumoniae,SAMEA4362621,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,21410776FF11E2937744404FD368820A,E032545755B333BAE50AB7281E193A42
ERR1795965,1/17/2017 14:08,1/17/2017 21:00,1273771,318442750,1273771,250,89,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795965/ERR1795965.1,ERX1859695,DN460448S:D12,WGS,RANDOM,GENOMIC,PAIRED,450,76,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274071,SAMEA4362622,simple,573,Klebsiella pneumoniae,SAMEA4362622,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,59B7E8D04E58F7039E4D229463CB638B,61EA2C396A245CB00ECAED284E3412F5
ERR1795966,1/17/2017 14:08,1/17/2017 21:00,1628100,407025000,1628100,250,110,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795966/ERR1795966.1,ERX1859696,DN460448S:E12,WGS,RANDOM,GENOMIC,PAIRED,425,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274072,SAMEA4362623,simple,573,Klebsiella pneumoniae,SAMEA4362623,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,6B0F3D240CB45ACA1440FABC4E6DC679,1B1AAAE1339804CF05161D0F528DD110
ERR1795967,1/17/2017 14:08,1/17/2017 21:00,1204943,301235750,1204943,250,84,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795967/ERR1795967.1,ERX1859697,DN460448S:F12,WGS,RANDOM,GENOMIC,PAIRED,435,68,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274073,SAMEA4362624,simple,573,Klebsiella pneumoniae,SAMEA4362624,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,32E2861D70252C523CD43B7FE8DF70BF,99156F0835512D4BEB0EBF0D3DDB13EC
ERR1795968,1/17/2017 14:08,1/17/2017 21:00,1027067,256766750,1027067,250,75,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795968/ERR1795968.1,ERX1859698,DN461105C:A1,WGS,RANDOM,GENOMIC,PAIRED,441,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274074,SAMEA4362625,simple,573,Klebsiella pneumoniae,SAMEA4362625,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,1A562D1E56FC1DAB8AFAC761A3C45C12,1CEBBF9B544297E8BC45753965032358
ERR1795969,1/17/2017 14:08,1/17/2017 21:00,1010518,252629500,1010518,250,68,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795969/ERR1795969.1,ERX1859699,DN461105C:B1,WGS,RANDOM,GENOMIC,PAIRED,416,68,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274075,SAMEA4362626,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362626,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,DDC067B21997FF297A4300D2F0850E55,F2CCC6CFC54C9FB2D256FF10A647431D
ERR1795970,1/17/2017 14:08,1/17/2017 21:00,1058236,264559000,1058236,250,72,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795970/ERR1795970.1,ERX1859700,DN461105C:C1,WGS,RANDOM,GENOMIC,PAIRED,418,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274076,SAMEA4362627,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362627,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,D87101478CE85476AC0868433DD73678,F8C4A3A316C71DC8E7FFD1E13D436E2E
ERR1795971,1/17/2017 14:08,1/17/2017 21:00,1111766,277941500,1111766,250,74,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795971/ERR1795971.1,ERX1859701,DN461105C:D1,WGS,RANDOM,GENOMIC,PAIRED,414,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274077,SAMEA4362628,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362628,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,F9ABC375042BCE4ADFDB5A3D9BE94063,3CBED9F0C7331310D3432B37DBC3C0E2
ERR1795972,1/17/2017 14:08,1/17/2017 21:00,1101161,275290250,1101161,250,75,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795972/ERR1795972.1,ERX1859702,DN461105C:E1,WGS,RANDOM,GENOMIC,PAIRED,443,74,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274078,SAMEA4362629,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362629,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,C928C56DBD7367191DD474F28B86E0D4,3BB669C5F7870C945D6069D2CF71E9F8
ERR1795973,1/17/2017 14:08,1/17/2017 21:00,1078911,269727750,1078911,250,74,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795973/ERR1795973.1,ERX1859703,DN461105C:F1,WGS,RANDOM,GENOMIC,PAIRED,428,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274079,SAMEA4362630,simple,1463165,Klebsiella quasipneumoniae,SAMEA4362630,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,B7CEDEE8A417850DACA74C30E55628C0,6DCB3EDBA6161E1DC7AA480D5B8D5147
ERR1795974,1/17/2017 14:08,1/17/2017 21:00,1165554,291388500,1165554,250,66,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795974/ERR1795974.1,ERX1859704,DN461105C:G1,WGS,RANDOM,GENOMIC,PAIRED,410,74,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274080,SAMEA4362631,simple,244366,Klebsiella variicola,SAMEA4362631,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,BC297D4DED29BE17C7799E70F2D743F8,1A5EAE9261AFF0298B6F5E930A95CB62
ERR1795975,1/17/2017 14:08,1/17/2017 21:00,1065819,266454750,1065819,250,72,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795975/ERR1795975.1,ERX1859705,DN461105C:H1,WGS,RANDOM,GENOMIC,PAIRED,414,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274081,SAMEA4362632,simple,573,Klebsiella pneumoniae,SAMEA4362632,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,1C444B1934F455CFA3504808E2673716,BE65F4FB897F6286664236A83CD32C2E
ERR1795976,1/17/2017 14:08,1/17/2017 21:00,831989,207997250,831989,250,57,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795976/ERR1795976.1,ERX1859706,DN461105C:A2,WGS,RANDOM,GENOMIC,PAIRED,427,74,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274082,SAMEA4362633,simple,573,Klebsiella pneumoniae,SAMEA4362633,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,7A303F0DDBC2C06FB9CC4510002DDFAD,806BE20856696EAAAE1C4C759F01118D
ERR1795977,1/17/2017 14:08,1/17/2017 21:00,962834,240708500,962834,250,64,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795977/ERR1795977.1,ERX1859707,DN461105C:B2,WGS,RANDOM,GENOMIC,PAIRED,413,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274083,SAMEA4362634,simple,573,Klebsiella pneumoniae,SAMEA4362634,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,12B0A1119A472C45C6D220117B7A1F83,6021491C5B7AB89DFCEE8D4F12DBE179
ERR1795978,1/17/2017 14:08,1/17/2017 21:00,858305,214576250,858305,250,60,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795978/ERR1795978.1,ERX1859708,DN461105C:C2,WGS,RANDOM,GENOMIC,PAIRED,431,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274084,SAMEA4362635,simple,573,Klebsiella pneumoniae,SAMEA4362635,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,EE4EB5C6DA4907FCA009C2173E35252B,AE2B2439ACF8E33F39D20E9A27C7E17E
ERR1795979,1/17/2017 14:08,1/17/2017 21:00,1070641,267660250,1070641,250,72,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795979/ERR1795979.1,ERX1859709,DN461105C:D2,WGS,RANDOM,GENOMIC,PAIRED,420,72,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274085,SAMEA4362636,simple,573,Klebsiella pneumoniae,SAMEA4362636,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,EEFDCCF4246E9AFFA7CB23B76C625F1B,B6CFD7AC99BFBAD063E8C8DE3F648EF6
ERR1795980,1/17/2017 14:08,1/17/2017 21:00,1230222,307555500,1230222,250,87,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795980/ERR1795980.1,ERX1859710,DN461105C:E2,WGS,RANDOM,GENOMIC,PAIRED,413,74,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274086,SAMEA4362637,simple,573,Klebsiella pneumoniae,SAMEA4362637,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,683860DDED0C3A167BCA7342C8B38A1C,9DA774B33507E4F7DCFF573EC3F0BC65
ERR1795981,1/17/2017 14:08,1/17/2017 21:00,1264939,316234750,1264939,250,91,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795981/ERR1795981.1,ERX1859711,DN461105C:F2,WGS,RANDOM,GENOMIC,PAIRED,419,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274087,SAMEA4362638,simple,573,Klebsiella pneumoniae,SAMEA4362638,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,8C0F9691B414EEC72A9EC1F7B4197582,6233E01CADEDBA1AC53C86845B7E55CE
ERR1795982,1/17/2017 14:08,1/17/2017 21:00,1039055,259763750,1039055,250,74,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795982/ERR1795982.1,ERX1859712,DN461105C:G2,WGS,RANDOM,GENOMIC,PAIRED,414,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274088,SAMEA4362639,simple,573,Klebsiella pneumoniae,SAMEA4362639,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,7DBA8207958075EE366FF6EDCF0B3ABC,F662E464067F58AEC22C56ADC769757B
ERR1795983,1/17/2017 14:08,1/17/2017 21:00,966583,241645750,966583,250,69,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795983/ERR1795983.1,ERX1859713,DN461105C:H2,WGS,RANDOM,GENOMIC,PAIRED,436,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274089,SAMEA4362640,simple,573,Klebsiella pneumoniae,SAMEA4362640,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,A6EFA91FC2BC925981D7A330A658BA07,9D1321940FA1C5EFF947797935766C82
ERR1795984,1/17/2017 14:08,1/17/2017 21:00,1109709,277427250,1109709,250,77,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795984/ERR1795984.1,ERX1859714,DN461105C:A3,WGS,RANDOM,GENOMIC,PAIRED,406,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274090,SAMEA4362641,simple,573,Klebsiella pneumoniae,SAMEA4362641,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,8684617E4FF3E3C80569F8B97C7DF6DE,765673CC12004517248E650FFE29BF06
ERR1795985,1/17/2017 14:08,1/17/2017 21:00,1029995,257498750,1029995,250,70,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795985/ERR1795985.1,ERX1859715,DN461105C:B3,WGS,RANDOM,GENOMIC,PAIRED,431,68,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274091,SAMEA4362642,simple,573,Klebsiella pneumoniae,SAMEA4362642,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,B0A6CFBDECB07B29AB7EC38633A462E4,F598F01A35523A9A635106065403F56B
ERR1795986,1/17/2017 14:08,1/17/2017 21:00,893079,223269750,893079,250,62,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795986/ERR1795986.1,ERX1859716,DN461105C:C3,WGS,RANDOM,GENOMIC,PAIRED,429,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274092,SAMEA4362643,simple,573,Klebsiella pneumoniae,SAMEA4362643,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,4A37912CFD54E329561F4BCC5199415D,EF8AE4F4376DDFEBCD3DD90213350163
ERR1795987,1/17/2017 14:08,1/17/2017 21:00,932770,233192500,932770,250,65,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795987/ERR1795987.1,ERX1859717,DN461105C:D3,WGS,RANDOM,GENOMIC,PAIRED,412,69,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274093,SAMEA4362644,simple,573,Klebsiella pneumoniae,SAMEA4362644,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,9D80179B34D43F05402648206A2B398E,11287E6EEA74604955041FDCF2349F44
ERR1795988,1/17/2017 14:08,1/17/2017 21:00,880359,220089750,880359,250,65,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795988/ERR1795988.1,ERX1859718,DN461105C:E3,WGS,RANDOM,GENOMIC,PAIRED,428,78,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274094,SAMEA4362645,simple,573,Klebsiella pneumoniae,SAMEA4362645,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,7F4894709E988BC3AB9C2826D9753896,29C24205B41E6E3156E2926A9A65FD9F
ERR1795989,1/17/2017 14:08,1/17/2017 21:00,955380,238845000,955380,250,54,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795989/ERR1795989.1,ERX1859719,DN461105C:F3,WGS,RANDOM,GENOMIC,PAIRED,433,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274095,SAMEA4362646,simple,244366,Klebsiella variicola,SAMEA4362646,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,49A940AFDD8B7989033D9F6FA624A424,B59FBCD3DDCC8371FFBCAB8C185E81BA
ERR1795990,1/17/2017 14:08,1/17/2017 21:00,915427,228856750,915427,250,52,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795990/ERR1795990.1,ERX1859720,DN461105C:G3,WGS,RANDOM,GENOMIC,PAIRED,420,71,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274096,SAMEA4362647,simple,244366,Klebsiella variicola,SAMEA4362647,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,5EE67BA70218E1652658C521B63BC899,C6D911F74336679A5A7E0C233696DD9E
ERR1795991,1/17/2017 14:08,1/17/2017 21:00,887915,221978750,887915,250,59,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795991/ERR1795991.1,ERX1859721,DN461105C:H3,WGS,RANDOM,GENOMIC,PAIRED,410,67,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274097,SAMEA4362648,simple,573,Klebsiella pneumoniae,SAMEA4362648,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,48DB31E1D00CD5937CD0C4E55459A087,AF8670D8E7EE1E90AFC548B2E2489FB7
ERR1795992,1/17/2017 14:08,1/17/2017 21:00,932491,233122750,932491,250,63,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795992/ERR1795992.1,ERX1859722,DN461105C:A4,WGS,RANDOM,GENOMIC,PAIRED,414,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274098,SAMEA4362649,simple,573,Klebsiella pneumoniae,SAMEA4362649,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,26D27FFEB689F50B931FD5EFF6BB1A8C,8D8837026BAA6F526CD0CD38A07C3873
ERR1795993,1/17/2017 14:08,1/17/2017 21:00,852386,213096500,852386,250,57,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795993/ERR1795993.1,ERX1859723,DN461105C:B4,WGS,RANDOM,GENOMIC,PAIRED,417,71,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274099,SAMEA4362650,simple,573,Klebsiella pneumoniae,SAMEA4362650,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,D914CD7FD6922E45D1B1E147106C16F0,02E1B584271D44DC5E689887D6A5AF69
ERR1795994,1/17/2017 14:08,1/17/2017 21:00,825497,206374250,825497,250,56,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795994/ERR1795994.1,ERX1859724,DN461105C:C4,WGS,RANDOM,GENOMIC,PAIRED,429,64,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274100,SAMEA4362651,simple,573,Klebsiella pneumoniae,SAMEA4362651,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,7701E6AD2BA4AF5C0FEDB24579D2C04A,FA5B3B1F857E9ED4DC86B6A4500B7DB4
ERR1795995,1/17/2017 14:08,1/17/2017 21:00,931487,232871750,931487,250,64,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795995/ERR1795995.1,ERX1859725,DN461105C:D4,WGS,RANDOM,GENOMIC,PAIRED,423,73,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274101,SAMEA4362652,simple,573,Klebsiella pneumoniae,SAMEA4362652,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,28653C231A38C1D7F1CBBE2438433889,1BC8BE05141ED27E123F2ADD702D241A
ERR1795996,1/17/2017 14:08,1/17/2017 21:00,1040017,260004250,1040017,250,70,GCF_000019565.1,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos1/sra-pub-run-10/ERR1795996/ERR1795996.1,ERX1859726,DN461105C:E4,WGS,RANDOM,GENOMIC,PAIRED,406,70,ILLUMINA,Illumina HiSeq 2500,ERP020777,PRJEB18814,,361595,ERS1274102,SAMEA4362653,simple,573,Klebsiella pneumoniae,SAMEA4362653,,,,,,,no,,,,,THE WELLCOME TRUST SANGER INSTITUTE,ERA789540,,public,58BA2B063197200D110DED2E1E6785DB,F8E3F70537C3258037BF1CBBFDCC1F24
